image,breed_id,species,breed
staffordshire_bull_terrier_36,30,dog,staffordshire_bull_terrier
basset_hound_52,33,dog,basset_hound
leonberger_44,18,dog,leonberger
staffordshire_bull_terrier_145,30,dog,staffordshire_bull_terrier
saint_bernard_35,32,dog,saint_bernard
keeshond_144,28,dog,keeshond
Bombay_177,3,cat,Bombay
Bengal_35,9,cat,Bengal
saint_bernard_38,32,dog,saint_bernard
beagle_175,35,dog,beagle
pomeranian_30,31,dog,pomeranian
german_shorthaired_115,15,dog,german_shorthaired
Ragdoll_47,2,cat,Ragdoll
beagle_165,35,dog,beagle
shiba_inu_172,20,dog,shiba_inu
staffordshire_bull_terrier_103,30,dog,staffordshire_bull_terrier
chihuahua_59,23,dog,chihuahua
Ragdoll_174,2,cat,Ragdoll
Maine_Coon_64,4,cat,Maine_Coon
scottish_terrier_59,24,dog,scottish_terrier
boxer_24,17,dog,boxer
Persian_21,1,cat,Persian
scottish_terrier_17,24,dog,scottish_terrier
great_pyrenees_80,12,dog,great_pyrenees
newfoundland_98,34,dog,newfoundland
keeshond_10,28,dog,keeshond
wheaten_terrier_75,14,dog,wheaten_terrier
yorkshire_terrier_75,25,dog,yorkshire_terrier
great_pyrenees_131,12,dog,great_pyrenees
havanese_5,13,dog,havanese
Sphynx_91,7,cat,Sphynx
pug_1,27,dog,pug
miniature_pinscher_200,19,dog,miniature_pinscher
Abyssinian_76,6,cat,Abyssinian
Birman_21,10,cat,Birman
havanese_61,13,dog,havanese
american_bulldog_114,36,dog,american_bulldog
boxer_196,17,dog,boxer
great_pyrenees_76,12,dog,great_pyrenees
miniature_pinscher_153,19,dog,miniature_pinscher
keeshond_53,28,dog,keeshond
Maine_Coon_24,4,cat,Maine_Coon
keeshond_110,28,dog,keeshond
Bombay_21,3,cat,Bombay
basset_hound_187,33,dog,basset_hound
shiba_inu_6,20,dog,shiba_inu
shiba_inu_81,20,dog,shiba_inu
shiba_inu_193,20,dog,shiba_inu
havanese_168,13,dog,havanese
pug_64,27,dog,pug
leonberger_113,18,dog,leonberger
pomeranian_118,31,dog,pomeranian
Birman_26,10,cat,Birman
newfoundland_173,34,dog,newfoundland
keeshond_116,28,dog,keeshond
Maine_Coon_98,4,cat,Maine_Coon
chihuahua_150,23,dog,chihuahua
Bengal_193,9,cat,Bengal
chihuahua_21,23,dog,chihuahua
english_setter_58,21,dog,english_setter
havanese_6,13,dog,havanese
Russian_Blue_212,11,cat,Russian_Blue
boxer_198,17,dog,boxer
Russian_Blue_21,11,cat,Russian_Blue
Russian_Blue_197,11,cat,Russian_Blue
shiba_inu_175,20,dog,shiba_inu
keeshond_65,28,dog,keeshond
Maine_Coon_197,4,cat,Maine_Coon
Bombay_167,3,cat,Bombay
Russian_Blue_24,11,cat,Russian_Blue
great_pyrenees_28,12,dog,great_pyrenees
staffordshire_bull_terrier_163,30,dog,staffordshire_bull_terrier
Sphynx_182,7,cat,Sphynx
Abyssinian_131,6,cat,Abyssinian
saint_bernard_69,32,dog,saint_bernard
Sphynx_75,7,cat,Sphynx
scottish_terrier_40,24,dog,scottish_terrier
Maine_Coon_85,4,cat,Maine_Coon
Maine_Coon_17,4,cat,Maine_Coon
Birman_186,10,cat,Birman
miniature_pinscher_79,19,dog,miniature_pinscher
great_pyrenees_166,12,dog,great_pyrenees
miniature_pinscher_155,19,dog,miniature_pinscher
english_setter_196,21,dog,english_setter
Bengal_114,9,cat,Bengal
yorkshire_terrier_3,25,dog,yorkshire_terrier
basset_hound_127,33,dog,basset_hound
basset_hound_104,33,dog,basset_hound
yorkshire_terrier_157,25,dog,yorkshire_terrier
boxer_126,17,dog,boxer
saint_bernard_148,32,dog,saint_bernard
Abyssinian_224,6,cat,Abyssinian
Sphynx_168,7,cat,Sphynx
japanese_chin_121,22,dog,japanese_chin
great_pyrenees_128,12,dog,great_pyrenees
staffordshire_bull_terrier_57,30,dog,staffordshire_bull_terrier
yorkshire_terrier_154,25,dog,yorkshire_terrier
Persian_132,1,cat,Persian
miniature_pinscher_164,19,dog,miniature_pinscher
scottish_terrier_118,24,dog,scottish_terrier
saint_bernard_126,32,dog,saint_bernard
yorkshire_terrier_94,25,dog,yorkshire_terrier
Egyptian_Mau_172,0,cat,Egyptian_Mau
staffordshire_bull_terrier_20,30,dog,staffordshire_bull_terrier
Sphynx_46,7,cat,Sphynx
japanese_chin_68,22,dog,japanese_chin
Abyssinian_124,6,cat,Abyssinian
chihuahua_40,23,dog,chihuahua
Birman_165,10,cat,Birman
american_pit_bull_terrier_60,26,dog,american_pit_bull_terrier
keeshond_172,28,dog,keeshond
miniature_pinscher_71,19,dog,miniature_pinscher
Abyssinian_98,6,cat,Abyssinian
samoyed_117,16,dog,samoyed
samoyed_95,16,dog,samoyed
Birman_176,10,cat,Birman
Egyptian_Mau_2,0,cat,Egyptian_Mau
pomeranian_184,31,dog,pomeranian
havanese_74,13,dog,havanese
Maine_Coon_191,4,cat,Maine_Coon
pug_139,27,dog,pug
german_shorthaired_157,15,dog,german_shorthaired
Ragdoll_154,2,cat,Ragdoll
miniature_pinscher_67,19,dog,miniature_pinscher
newfoundland_65,34,dog,newfoundland
yorkshire_terrier_136,25,dog,yorkshire_terrier
shiba_inu_18,20,dog,shiba_inu
samoyed_136,16,dog,samoyed
Egyptian_Mau_141,0,cat,Egyptian_Mau
english_setter_29,21,dog,english_setter
Russian_Blue_91,11,cat,Russian_Blue
english_setter_151,21,dog,english_setter
Persian_126,1,cat,Persian
British_Shorthair_158,8,cat,British_Shorthair
american_bulldog_53,36,dog,american_bulldog
english_setter_128,21,dog,english_setter
keeshond_158,28,dog,keeshond
english_setter_179,21,dog,english_setter
keeshond_16,28,dog,keeshond
Persian_149,1,cat,Persian
saint_bernard_157,32,dog,saint_bernard
beagle_32,35,dog,beagle
staffordshire_bull_terrier_154,30,dog,staffordshire_bull_terrier
Ragdoll_111,2,cat,Ragdoll
american_bulldog_169,36,dog,american_bulldog
Siamese_83,5,cat,Siamese
keeshond_66,28,dog,keeshond
Maine_Coon_245,4,cat,Maine_Coon
keeshond_37,28,dog,keeshond
american_bulldog_193,36,dog,american_bulldog
Ragdoll_138,2,cat,Ragdoll
staffordshire_bull_terrier_66,30,dog,staffordshire_bull_terrier
Sphynx_31,7,cat,Sphynx
wheaten_terrier_118,14,dog,wheaten_terrier
pug_98,27,dog,pug
Bengal_100,9,cat,Bengal
wheaten_terrier_93,14,dog,wheaten_terrier
Maine_Coon_134,4,cat,Maine_Coon
basset_hound_22,33,dog,basset_hound
german_shorthaired_194,15,dog,german_shorthaired
pomeranian_110,31,dog,pomeranian
keeshond_24,28,dog,keeshond
Egyptian_Mau_51,0,cat,Egyptian_Mau
Bengal_186,9,cat,Bengal
japanese_chin_104,22,dog,japanese_chin
Sphynx_99,7,cat,Sphynx
Sphynx_202,7,cat,Sphynx
British_Shorthair_230,8,cat,British_Shorthair
Birman_117,10,cat,Birman
shiba_inu_124,20,dog,shiba_inu
pug_3,27,dog,pug
Russian_Blue_232,11,cat,Russian_Blue
chihuahua_185,23,dog,chihuahua
Sphynx_57,7,cat,Sphynx
Abyssinian_18,6,cat,Abyssinian
Maine_Coon_58,4,cat,Maine_Coon
pomeranian_188,31,dog,pomeranian
scottish_terrier_57,24,dog,scottish_terrier
havanese_169,13,dog,havanese
yorkshire_terrier_103,25,dog,yorkshire_terrier
Siamese_66,5,cat,Siamese
Egyptian_Mau_80,0,cat,Egyptian_Mau
basset_hound_31,33,dog,basset_hound
american_pit_bull_terrier_2,26,dog,american_pit_bull_terrier
Sphynx_212,7,cat,Sphynx
Maine_Coon_43,4,cat,Maine_Coon
chihuahua_129,23,dog,chihuahua
yorkshire_terrier_23,25,dog,yorkshire_terrier
Ragdoll_40,2,cat,Ragdoll
english_cocker_spaniel_116,29,dog,english_cocker_spaniel
Birman_115,10,cat,Birman
miniature_pinscher_55,19,dog,miniature_pinscher
miniature_pinscher_90,19,dog,miniature_pinscher
english_setter_102,21,dog,english_setter
Bombay_50,3,cat,Bombay
Ragdoll_156,2,cat,Ragdoll
Bombay_83,3,cat,Bombay
great_pyrenees_109,12,dog,great_pyrenees
saint_bernard_88,32,dog,saint_bernard
english_setter_174,21,dog,english_setter
pomeranian_38,31,dog,pomeranian
Bengal_27,9,cat,Bengal
german_shorthaired_117,15,dog,german_shorthaired
beagle_108,35,dog,beagle
basset_hound_39,33,dog,basset_hound
english_setter_173,21,dog,english_setter
leonberger_72,18,dog,leonberger
Egyptian_Mau_97,0,cat,Egyptian_Mau
Birman_80,10,cat,Birman
samoyed_29,16,dog,samoyed
wheaten_terrier_78,14,dog,wheaten_terrier
saint_bernard_19,32,dog,saint_bernard
chihuahua_38,23,dog,chihuahua
Egyptian_Mau_76,0,cat,Egyptian_Mau
japanese_chin_129,22,dog,japanese_chin
leonberger_196,18,dog,leonberger
miniature_pinscher_8,19,dog,miniature_pinscher
american_bulldog_112,36,dog,american_bulldog
havanese_48,13,dog,havanese
great_pyrenees_168,12,dog,great_pyrenees
pug_191,27,dog,pug
Russian_Blue_196,11,cat,Russian_Blue
keeshond_94,28,dog,keeshond
basset_hound_14,33,dog,basset_hound
keeshond_27,28,dog,keeshond
english_setter_96,21,dog,english_setter
Sphynx_175,7,cat,Sphynx
boxer_29,17,dog,boxer
basset_hound_59,33,dog,basset_hound
samoyed_67,16,dog,samoyed
Ragdoll_5,2,cat,Ragdoll
Siamese_141,5,cat,Siamese
Bengal_2,9,cat,Bengal
chihuahua_200,23,dog,chihuahua
english_setter_89,21,dog,english_setter
samoyed_12,16,dog,samoyed
pug_166,27,dog,pug
Russian_Blue_147,11,cat,Russian_Blue
wheaten_terrier_21,14,dog,wheaten_terrier
Ragdoll_16,2,cat,Ragdoll
yorkshire_terrier_98,25,dog,yorkshire_terrier
saint_bernard_200,32,dog,saint_bernard
Persian_36,1,cat,Persian
Sphynx_244,7,cat,Sphynx
wheaten_terrier_117,14,dog,wheaten_terrier
japanese_chin_63,22,dog,japanese_chin
Bombay_98,3,cat,Bombay
Birman_121,10,cat,Birman
Bombay_59,3,cat,Bombay
pug_153,27,dog,pug
Bombay_58,3,cat,Bombay
boxer_59,17,dog,boxer
havanese_117,13,dog,havanese
pomeranian_113,31,dog,pomeranian
wheaten_terrier_89,14,dog,wheaten_terrier
Abyssinian_197,6,cat,Abyssinian
miniature_pinscher_199,19,dog,miniature_pinscher
Bombay_173,3,cat,Bombay
american_pit_bull_terrier_98,26,dog,american_pit_bull_terrier
beagle_117,35,dog,beagle
newfoundland_67,34,dog,newfoundland
wheaten_terrier_3,14,dog,wheaten_terrier
havanese_160,13,dog,havanese
shiba_inu_134,20,dog,shiba_inu
japanese_chin_90,22,dog,japanese_chin
scottish_terrier_171,24,dog,scottish_terrier
pomeranian_186,31,dog,pomeranian
Maine_Coon_271,4,cat,Maine_Coon
german_shorthaired_80,15,dog,german_shorthaired
saint_bernard_93,32,dog,saint_bernard
Sphynx_65,7,cat,Sphynx
British_Shorthair_157,8,cat,British_Shorthair
Egyptian_Mau_146,0,cat,Egyptian_Mau
Bengal_107,9,cat,Bengal
yorkshire_terrier_71,25,dog,yorkshire_terrier
shiba_inu_95,20,dog,shiba_inu
american_pit_bull_terrier_115,26,dog,american_pit_bull_terrier
great_pyrenees_138,12,dog,great_pyrenees
Sphynx_144,7,cat,Sphynx
basset_hound_25,33,dog,basset_hound
scottish_terrier_64,24,dog,scottish_terrier
english_cocker_spaniel_129,29,dog,english_cocker_spaniel
english_cocker_spaniel_24,29,dog,english_cocker_spaniel
Sphynx_34,7,cat,Sphynx
chihuahua_81,23,dog,chihuahua
american_bulldog_75,36,dog,american_bulldog
keeshond_161,28,dog,keeshond
scottish_terrier_148,24,dog,scottish_terrier
Bombay_113,3,cat,Bombay
english_setter_187,21,dog,english_setter
Russian_Blue_100,11,cat,Russian_Blue
american_pit_bull_terrier_201,26,dog,american_pit_bull_terrier
Siamese_131,5,cat,Siamese
Birman_125,10,cat,Birman
havanese_107,13,dog,havanese
samoyed_128,16,dog,samoyed
american_pit_bull_terrier_187,26,dog,american_pit_bull_terrier
scottish_terrier_65,24,dog,scottish_terrier
great_pyrenees_144,12,dog,great_pyrenees
Egyptian_Mau_99,0,cat,Egyptian_Mau
Sphynx_160,7,cat,Sphynx
pomeranian_127,31,dog,pomeranian
Ragdoll_88,2,cat,Ragdoll
Maine_Coon_194,4,cat,Maine_Coon
german_shorthaired_1,15,dog,german_shorthaired
yorkshire_terrier_172,25,dog,yorkshire_terrier
Bengal_131,9,cat,Bengal
chihuahua_159,23,dog,chihuahua
yorkshire_terrier_167,25,dog,yorkshire_terrier
Russian_Blue_86,11,cat,Russian_Blue
keeshond_149,28,dog,keeshond
great_pyrenees_85,12,dog,great_pyrenees
scottish_terrier_160,24,dog,scottish_terrier
Egyptian_Mau_96,0,cat,Egyptian_Mau
keeshond_159,28,dog,keeshond
yorkshire_terrier_12,25,dog,yorkshire_terrier
Abyssinian_32,6,cat,Abyssinian
staffordshire_bull_terrier_171,30,dog,staffordshire_bull_terrier
chihuahua_166,23,dog,chihuahua
saint_bernard_110,32,dog,saint_bernard
german_shorthaired_151,15,dog,german_shorthaired
Bengal_149,9,cat,Bengal
pug_37,27,dog,pug
leonberger_71,18,dog,leonberger
Siamese_82,5,cat,Siamese
yorkshire_terrier_86,25,dog,yorkshire_terrier
samoyed_164,16,dog,samoyed
Ragdoll_24,2,cat,Ragdoll
american_bulldog_89,36,dog,american_bulldog
great_pyrenees_88,12,dog,great_pyrenees
english_cocker_spaniel_193,29,dog,english_cocker_spaniel
miniature_pinscher_120,19,dog,miniature_pinscher
British_Shorthair_65,8,cat,British_Shorthair
Bengal_28,9,cat,Bengal
miniature_pinscher_63,19,dog,miniature_pinscher
saint_bernard_145,32,dog,saint_bernard
keeshond_7,28,dog,keeshond
Egyptian_Mau_165,0,cat,Egyptian_Mau
american_bulldog_48,36,dog,american_bulldog
staffordshire_bull_terrier_170,30,dog,staffordshire_bull_terrier
Ragdoll_106,2,cat,Ragdoll
scottish_terrier_13,24,dog,scottish_terrier
Maine_Coon_143,4,cat,Maine_Coon
samoyed_94,16,dog,samoyed
Bengal_142,9,cat,Bengal
Russian_Blue_145,11,cat,Russian_Blue
havanese_171,13,dog,havanese
Siamese_92,5,cat,Siamese
german_shorthaired_128,15,dog,german_shorthaired
Egyptian_Mau_132,0,cat,Egyptian_Mau
Bengal_25,9,cat,Bengal
Russian_Blue_149,11,cat,Russian_Blue
pomeranian_83,31,dog,pomeranian
Egyptian_Mau_29,0,cat,Egyptian_Mau
english_setter_36,21,dog,english_setter
Birman_108,10,cat,Birman
Russian_Blue_10,11,cat,Russian_Blue
Egyptian_Mau_22,0,cat,Egyptian_Mau
Bombay_184,3,cat,Bombay
Maine_Coon_155,4,cat,Maine_Coon
american_bulldog_40,36,dog,american_bulldog
Bengal_67,9,cat,Bengal
basset_hound_4,33,dog,basset_hound
american_pit_bull_terrier_69,26,dog,american_pit_bull_terrier
Abyssinian_6,6,cat,Abyssinian
Sphynx_82,7,cat,Sphynx
english_cocker_spaniel_115,29,dog,english_cocker_spaniel
english_setter_127,21,dog,english_setter
pomeranian_6,31,dog,pomeranian
samoyed_161,16,dog,samoyed
havanese_176,13,dog,havanese
pug_82,27,dog,pug
american_pit_bull_terrier_106,26,dog,american_pit_bull_terrier
Bengal_78,9,cat,Bengal
keeshond_150,28,dog,keeshond
leonberger_35,18,dog,leonberger
miniature_pinscher_25,19,dog,miniature_pinscher
Sphynx_124,7,cat,Sphynx
japanese_chin_88,22,dog,japanese_chin
english_setter_78,21,dog,english_setter
english_setter_31,21,dog,english_setter
samoyed_152,16,dog,samoyed
english_cocker_spaniel_102,29,dog,english_cocker_spaniel
german_shorthaired_185,15,dog,german_shorthaired
english_cocker_spaniel_138,29,dog,english_cocker_spaniel
Siamese_70,5,cat,Siamese
staffordshire_bull_terrier_184,30,dog,staffordshire_bull_terrier
basset_hound_116,33,dog,basset_hound
havanese_125,13,dog,havanese
staffordshire_bull_terrier_6,30,dog,staffordshire_bull_terrier
basset_hound_2,33,dog,basset_hound
Sphynx_211,7,cat,Sphynx
Egyptian_Mau_174,0,cat,Egyptian_Mau
Abyssinian_93,6,cat,Abyssinian
Abyssinian_57,6,cat,Abyssinian
leonberger_146,18,dog,leonberger
Birman_34,10,cat,Birman
german_shorthaired_166,15,dog,german_shorthaired
saint_bernard_182,32,dog,saint_bernard
chihuahua_125,23,dog,chihuahua
Birman_93,10,cat,Birman
samoyed_170,16,dog,samoyed
Ragdoll_89,2,cat,Ragdoll
British_Shorthair_223,8,cat,British_Shorthair
scottish_terrier_120,24,dog,scottish_terrier
great_pyrenees_84,12,dog,great_pyrenees
american_bulldog_151,36,dog,american_bulldog
english_setter_130,21,dog,english_setter
keeshond_13,28,dog,keeshond
Ragdoll_36,2,cat,Ragdoll
Birman_95,10,cat,Birman
english_cocker_spaniel_36,29,dog,english_cocker_spaniel
Bombay_70,3,cat,Bombay
Maine_Coon_144,4,cat,Maine_Coon
pomeranian_146,31,dog,pomeranian
Birman_189,10,cat,Birman
american_bulldog_180,36,dog,american_bulldog
shiba_inu_57,20,dog,shiba_inu
beagle_30,35,dog,beagle
pug_50,27,dog,pug
english_setter_72,21,dog,english_setter
basset_hound_146,33,dog,basset_hound
american_bulldog_38,36,dog,american_bulldog
Abyssinian_117,6,cat,Abyssinian
chihuahua_171,23,dog,chihuahua
pomeranian_26,31,dog,pomeranian
Ragdoll_52,2,cat,Ragdoll
scottish_terrier_88,24,dog,scottish_terrier
Bengal_182,9,cat,Bengal
keeshond_169,28,dog,keeshond
Ragdoll_122,2,cat,Ragdoll
american_pit_bull_terrier_171,26,dog,american_pit_bull_terrier
yorkshire_terrier_127,25,dog,yorkshire_terrier
leonberger_152,18,dog,leonberger
Bombay_159,3,cat,Bombay
basset_hound_36,33,dog,basset_hound
pomeranian_145,31,dog,pomeranian
Bombay_13,3,cat,Bombay
Maine_Coon_196,4,cat,Maine_Coon
leonberger_77,18,dog,leonberger
english_cocker_spaniel_117,29,dog,english_cocker_spaniel
Abyssinian_155,6,cat,Abyssinian
chihuahua_136,23,dog,chihuahua
wheaten_terrier_43,14,dog,wheaten_terrier
pug_18,27,dog,pug
samoyed_185,16,dog,samoyed
staffordshire_bull_terrier_108,30,dog,staffordshire_bull_terrier
Bengal_120,9,cat,Bengal
pomeranian_148,31,dog,pomeranian
leonberger_53,18,dog,leonberger
shiba_inu_160,20,dog,shiba_inu
Siamese_57,5,cat,Siamese
Birman_76,10,cat,Birman
english_setter_144,21,dog,english_setter
leonberger_90,18,dog,leonberger
leonberger_83,18,dog,leonberger
saint_bernard_84,32,dog,saint_bernard
japanese_chin_190,22,dog,japanese_chin
wheaten_terrier_54,14,dog,wheaten_terrier
boxer_106,17,dog,boxer
chihuahua_33,23,dog,chihuahua
newfoundland_104,34,dog,newfoundland
beagle_89,35,dog,beagle
japanese_chin_108,22,dog,japanese_chin
Egyptian_Mau_12,0,cat,Egyptian_Mau
scottish_terrier_182,24,dog,scottish_terrier
shiba_inu_49,20,dog,shiba_inu
Birman_136,10,cat,Birman
Birman_20,10,cat,Birman
Persian_68,1,cat,Persian
yorkshire_terrier_10,25,dog,yorkshire_terrier
Ragdoll_164,2,cat,Ragdoll
great_pyrenees_107,12,dog,great_pyrenees
pug_142,27,dog,pug
boxer_74,17,dog,boxer
Russian_Blue_94,11,cat,Russian_Blue
Sphynx_98,7,cat,Sphynx
Bombay_2,3,cat,Bombay
great_pyrenees_5,12,dog,great_pyrenees
miniature_pinscher_99,19,dog,miniature_pinscher
Persian_267,1,cat,Persian
havanese_179,13,dog,havanese
Egyptian_Mau_144,0,cat,Egyptian_Mau
saint_bernard_169,32,dog,saint_bernard
Birman_187,10,cat,Birman
staffordshire_bull_terrier_174,30,dog,staffordshire_bull_terrier
miniature_pinscher_19,19,dog,miniature_pinscher
american_pit_bull_terrier_13,26,dog,american_pit_bull_terrier
english_cocker_spaniel_185,29,dog,english_cocker_spaniel
english_cocker_spaniel_74,29,dog,english_cocker_spaniel
newfoundland_10,34,dog,newfoundland
Sphynx_17,7,cat,Sphynx
boxer_4,17,dog,boxer
shiba_inu_210,20,dog,shiba_inu
Birman_182,10,cat,Birman
english_cocker_spaniel_113,29,dog,english_cocker_spaniel
Egyptian_Mau_35,0,cat,Egyptian_Mau
Russian_Blue_118,11,cat,Russian_Blue
great_pyrenees_185,12,dog,great_pyrenees
wheaten_terrier_32,14,dog,wheaten_terrier
Persian_34,1,cat,Persian
japanese_chin_34,22,dog,japanese_chin
pug_86,27,dog,pug
leonberger_141,18,dog,leonberger
pug_75,27,dog,pug
boxer_19,17,dog,boxer
boxer_100,17,dog,boxer
scottish_terrier_91,24,dog,scottish_terrier
pomeranian_124,31,dog,pomeranian
Maine_Coon_91,4,cat,Maine_Coon
Abyssinian_88,6,cat,Abyssinian
american_bulldog_6,36,dog,american_bulldog
keeshond_55,28,dog,keeshond
pomeranian_163,31,dog,pomeranian
american_bulldog_224,36,dog,american_bulldog
leonberger_73,18,dog,leonberger
Russian_Blue_158,11,cat,Russian_Blue
american_bulldog_135,36,dog,american_bulldog
great_pyrenees_99,12,dog,great_pyrenees
Persian_94,1,cat,Persian
keeshond_148,28,dog,keeshond
samoyed_190,16,dog,samoyed
english_cocker_spaniel_26,29,dog,english_cocker_spaniel
american_pit_bull_terrier_78,26,dog,american_pit_bull_terrier
Russian_Blue_131,11,cat,Russian_Blue
Birman_18,10,cat,Birman
Persian_193,1,cat,Persian
keeshond_28,28,dog,keeshond
pug_159,27,dog,pug
Russian_Blue_102,11,cat,Russian_Blue
newfoundland_150,34,dog,newfoundland
British_Shorthair_50,8,cat,British_Shorthair
shiba_inu_162,20,dog,shiba_inu
newfoundland_77,34,dog,newfoundland
Birman_45,10,cat,Birman
chihuahua_189,23,dog,chihuahua
Birman_70,10,cat,Birman
Birman_116,10,cat,Birman
japanese_chin_150,22,dog,japanese_chin
newfoundland_109,34,dog,newfoundland
Sphynx_234,7,cat,Sphynx
Bombay_109,3,cat,Bombay
keeshond_176,28,dog,keeshond
leonberger_86,18,dog,leonberger
keeshond_128,28,dog,keeshond
scottish_terrier_43,24,dog,scottish_terrier
newfoundland_4,34,dog,newfoundland
beagle_125,35,dog,beagle
pug_88,27,dog,pug
english_cocker_spaniel_121,29,dog,english_cocker_spaniel
samoyed_150,16,dog,samoyed
yorkshire_terrier_130,25,dog,yorkshire_terrier
Siamese_156,5,cat,Siamese
pomeranian_155,31,dog,pomeranian
saint_bernard_21,32,dog,saint_bernard
english_cocker_spaniel_104,29,dog,english_cocker_spaniel
keeshond_80,28,dog,keeshond
basset_hound_82,33,dog,basset_hound
german_shorthaired_195,15,dog,german_shorthaired
scottish_terrier_147,24,dog,scottish_terrier
american_pit_bull_terrier_66,26,dog,american_pit_bull_terrier
japanese_chin_17,22,dog,japanese_chin
basset_hound_40,33,dog,basset_hound
British_Shorthair_82,8,cat,British_Shorthair
beagle_90,35,dog,beagle
basset_hound_125,33,dog,basset_hound
miniature_pinscher_121,19,dog,miniature_pinscher
american_bulldog_105,36,dog,american_bulldog
pomeranian_72,31,dog,pomeranian
english_setter_143,21,dog,english_setter
english_setter_62,21,dog,english_setter
samoyed_14,16,dog,samoyed
British_Shorthair_68,8,cat,British_Shorthair
boxer_186,17,dog,boxer
Russian_Blue_166,11,cat,Russian_Blue
american_pit_bull_terrier_49,26,dog,american_pit_bull_terrier
beagle_7,35,dog,beagle
staffordshire_bull_terrier_82,30,dog,staffordshire_bull_terrier
shiba_inu_67,20,dog,shiba_inu
wheaten_terrier_192,14,dog,wheaten_terrier
boxer_118,17,dog,boxer
British_Shorthair_3,8,cat,British_Shorthair
Russian_Blue_160,11,cat,Russian_Blue
Siamese_153,5,cat,Siamese
Birman_149,10,cat,Birman
Birman_178,10,cat,Birman
chihuahua_75,23,dog,chihuahua
keeshond_20,28,dog,keeshond
staffordshire_bull_terrier_139,30,dog,staffordshire_bull_terrier
leonberger_166,18,dog,leonberger
english_setter_14,21,dog,english_setter
leonberger_106,18,dog,leonberger
miniature_pinscher_185,19,dog,miniature_pinscher
basset_hound_57,33,dog,basset_hound
